latitude,longitude,place_name,country_code,timezone
40.60538,-73.75513,Far Rockaway,US,America/New_York
-11.48472,-37.93278,Rio Real,BR,America/Bahia
27.52948,68.75915,Khairpur Mir’s,PK,Asia/Karachi
46.65581,32.6178,Kherson,UA,Europe/Kiev
41.55815,-73.0515,Waterbury,US,America/New_York
45.44868,-73.81669,Pointe-Claire,CA,America/Toronto
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata
47.64995,-117.23991,Opportunity,US,America/Los_Angeles
25.49043,85.94001,Teghra,IN,Asia/Kolkata
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata
3.8801,-77.03116,Buenaventura,CO,America/Bogota
31.28092,74.85849,Patti,IN,Asia/Kolkata
56.11281,69.49015,Ishim,RU,Asia/Yekaterinburg
27.9247,78.40102,Chharra,IN,Asia/Kolkata
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
0.03813,36.36339,Nyahururu,KE,Africa/Nairobi
6.46346,-2.31938,Bibiani,GH,Africa/Accra
50.26729,-119.27337,Vernon,CA,America/Vancouver
50.26729,-119.27337,Vernon,CA,America/Vancouver
14.0823,98.19151,Dawei,MM,Asia/Yangon
33.92946,-116.97725,Beaumont,US,America/Los_Angeles
29.21399,78.95693,Kashipur,IN,Asia/Kolkata
-21.44345,-65.71875,Tupiza,BO,America/La_Paz
11.8659,34.3869,Ar Ruseris,SD,Africa/Khartoum
40.60538,-73.75513,Far Rockaway,US,America/New_York
42.52787,-70.92866,Peabody,US,America/New_York
27.34089,117.4831,Shaowu,CN,Asia/Shanghai
41.94175,123.50266,Hushitai,CN,Asia/Shanghai
38.58894,-89.99038,Fairview Heights,US,America/Chicago
50.09019,8.4493,Hofheim am Taunus,DE,Europe/Berlin
34.09668,-117.71978,Claremont,US,America/Los_Angeles
55.82885,-4.21376,Rutherglen,GB,Europe/London
31.92923,34.86563,Ramla,IL,Asia/Jerusalem
40.64621,-73.97069,Kensington,US,America/New_York
43.41949,77.0202,Otegen Batyra,KZ,Asia/Almaty
49.97704,9.15214,Aschaffenburg,DE,Europe/Berlin
53.69786,-2.68758,Leyland,GB,Europe/London
1.6,103.81667,Ulu Tiram,MY,Asia/Kuala_Lumpur
40.11583,67.84222,Jizzax,UZ,Asia/Samarkand
33.92946,-116.97725,Beaumont,US,America/Los_Angeles
41.09246,45.36561,Qazax,AZ,Asia/Baku
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
17.30858,97.01124,Kyaikto,MM,Asia/Yangon
33.4425,129.96972,Karatsu,JP,Asia/Tokyo
27.71809,-82.35176,Sun City Center,US,America/New_York
14.8361,120.97844,Guyong,PH,Asia/Manila
25.92127,86.79271,Madhipura,IN,Asia/Kolkata
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam
-6.91806,106.92667,Sukabumi,ID,Asia/Jakarta
10.58806,77.24779,Udumalaippettai,IN,Asia/Kolkata
-28.24,-48.67028,Imbituba,BR,America/Sao_Paulo
51.39323,0.47713,Strood,GB,Europe/London
18.20854,-71.10077,Santa Cruz de Barahona,DO,America/Santo_Domingo
35.30889,139.55028,Kamakura,JP,Asia/Tokyo
25.80565,68.49143,Bhit Shah,PK,Asia/Karachi
52.31333,6.92917,Oldenzaal,NL,Europe/Amsterdam
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
-34.64966,-58.38341,Barracas,AR,America/Argentina/Buenos_Aires
30.29184,71.67164,Qadirpur Ran,PK,Asia/Karachi
40.5576,-74.28459,Woodbridge,US,America/New_York
34.8825,128.62667,Sinhyeon,KR,Asia/Seoul
-14.66463,-52.35558,Nova Xavantina,BR,America/Cuiaba
48.06919,11.37703,Gauting,DE,Europe/Berlin
5.30383,-1.98956,Tarkwa,GH,Africa/Accra
53.6052,10.03988,Barmbek-Nord,DE,Europe/Berlin
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata
55.82737,-4.0573,Viewpark,GB,Europe/London
35.89972,14.51472,Valletta,MT,Europe/Malta
46.65581,32.6178,Kherson,UA,Europe/Kiev
48.43174,17.8031,Hlohovec,SK,Europe/Bratislava
15.79408,104.1451,Yasothon,TH,Asia/Bangkok
3.8801,-77.03116,Buenaventura,CO,America/Bogota
18.20854,-71.10077,Santa Cruz de Barahona,DO,America/Santo_Domingo
31.64615,120.74221,Changshu City,CN,Asia/Shanghai
22.37066,114.10479,Tsuen Wan,HK,Asia/Hong_Kong
34.4833,136.84186,Toba,JP,Asia/Tokyo
39.45621,-77.96389,Martinsburg,US,America/New_York
41.55947,14.66737,Campobasso,IT,Europe/Rome
51.12794,4.21372,Temse,BE,Europe/Brussels
49.88307,-119.48568,Kelowna,CA,America/Vancouver
-7.81667,112.01667,Kediri,ID,Asia/Jakarta
48.98333,2.61667,Mitry-Mory,FR,Europe/Paris
32.44874,-99.73314,Abilene,US,America/Chicago
41.54566,-71.29144,Middletown,US,America/New_York
9.15093,-79.62098,Chilibre,PA,America/Panama
41.63976,2.35739,Cardedeu,ES,Europe/Madrid
68.79833,16.54165,Harstad,NO,Europe/Oslo
55.62047,37.49338,Tyoply Stan,RU,Europe/Moscow
10.98778,-74.95472,Puerto Colombia,CO,America/Bogota
51.21187,4.25633,Beveren,BE,Europe/Brussels
20.88197,85.83334,Bhuban,IN,Asia/Kolkata
42.7,27.25,Aytos,BG,Europe/Sofia
27.92333,118.53333,Pucheng,CN,Asia/Shanghai
50.23805,8.86704,Nidderau,DE,Europe/Berlin
47.90771,106.88324,Ulan Bator,MN,Asia/Ulaanbaatar
38.47917,-1.325,Jumilla,ES,Europe/Madrid
18.51957,73.85535,Pune,IN,Asia/Kolkata
55.63711,37.38115,Solntsevo,RU,Europe/Moscow
40.2737,-76.88442,Harrisburg,US,America/New_York
18.18158,76.03889,Osmanabad,IN,Asia/Kolkata
42.4251,-71.06616,Malden,US,America/New_York
38.91817,-78.19444,Front Royal,US,America/New_York
-36.9256,-73.02841,Chiguayante,CL,America/Santiago
41.84364,-87.71255,South Lawndale,US,America/Chicago
40.82232,-74.15987,Nutley,US,America/New_York
-13.7804,34.4587,Salima,MW,Africa/Blantyre
48.78232,9.17702,Stuttgart,DE,Europe/Berlin
43.82634,144.09638,Motomachi,JP,Asia/Tokyo
33.45122,-86.99666,Hueytown,US,America/Chicago
25.6439,77.9129,Narwar,IN,Asia/Kolkata
54.03876,43.91385,Kovylkino,RU,Europe/Moscow
49.07866,30.96755,Zvenihorodka,UA,Europe/Kiev
7.65649,4.92235,Efon-Alaaye,NG,Africa/Lagos
36.61033,-88.31476,Murray,US,America/Chicago
13.51825,99.95469,Damnoen Saduak,TH,Asia/Bangkok
6.33444,124.95278,Tupi,PH,Asia/Manila
26.9423,68.11759,Tharu Shah,PK,Asia/Karachi
-37.9,145.18333,Wheelers Hill,AU,Australia/Melbourne
43.86682,-79.2663,Markham,CA,America/Toronto
3.27833,32.88667,Kitgum,UG,Africa/Kampala
10.58806,77.24779,Udumalaippettai,IN,Asia/Kolkata
6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa
33.98154,-81.23621,Lexington,US,America/New_York
53.46506,-1.47217,Chapletown,GB,Europe/London
53.59337,9.47629,Stade,DE,Europe/Berlin
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata
11.8659,34.3869,Ar Ruseris,SD,Africa/Khartoum
35.82756,137.95378,Ina,JP,Asia/Tokyo
36.61033,-88.31476,Murray,US,America/Chicago
44.89784,8.86374,Tortona,IT,Europe/Rome
16.06213,76.0586,Hungund,IN,Asia/Kolkata
41.77583,140.73667,Hakodate,JP,Asia/Tokyo
40.68066,-73.47429,Massapequa,US,America/New_York
32.42067,-104.22884,Carlsbad,US,America/Denver
50.75,2.25,Saint-Omer,FR,Europe/Paris
8.35122,-62.64102,Ciudad Guayana,VE,America/Caracas
40.70995,0.57856,Amposta,ES,Europe/Madrid
48.49144,9.20427,Reutlingen,DE,Europe/Berlin
44.27804,-88.27205,Kaukauna,US,America/Chicago
39.09112,-94.41551,Independence,US,America/Chicago
43.61062,-72.97261,Rutland,US,America/New_York
51.35084,-1.99421,Devizes,GB,Europe/London
53.69786,-2.68758,Leyland,GB,Europe/London
42.52787,-70.92866,Peabody,US,America/New_York
14.64056,104.64992,Kantharalak,TH,Asia/Bangkok
22.98212,-80.58556,Corralillo,CU,America/Havana
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
8.88988,-79.62603,Veracruz,PA,America/Panama
32.44874,-99.73314,Abilene,US,America/Chicago
34.61667,135.6,Yao,JP,Asia/Tokyo
36.20829,-115.98391,Pahrump,US,America/Los_Angeles
53.0233,-1.48119,Belper,GB,Europe/London
43.16547,-77.70066,Gates-North Gates,US,America/New_York
49.97704,9.15214,Aschaffenburg,DE,Europe/Berlin
20.28527,-103.42897,Jocotepec,MX,America/Mexico_City
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
44.73941,-93.12577,Rosemount,US,America/Chicago
27.92333,118.53333,Pucheng,CN,Asia/Shanghai
54.39635,24.04142,Alytus,LT,Europe/Vilnius
42.7,27.25,Aytos,BG,Europe/Sofia
45.39402,9.29109,San Giuliano Milanese,IT,Europe/Rome
38.96667,-0.18333,Gandia,ES,Europe/Madrid
11.15583,42.7125,'Ali Sabieh,DJ,Africa/Djibouti
25.49043,85.94001,Teghra,IN,Asia/Kolkata
22.10194,85.37752,Barbil,IN,Asia/Kolkata
9.58126,8.2926,Kafanchan,NG,Africa/Lagos
17.94979,-94.91386,Acayucan,MX,America/Mexico_City
40.1675,34.37389,Sungurlu,TR,Europe/Istanbul
14.0823,98.19151,Dawei,MM,Asia/Yangon
45.78071,12.84052,Portogruaro,IT,Europe/Rome
52.4089,31.3237,Dobrush,BY,Europe/Minsk
41.48199,-81.79819,Lakewood,US,America/New_York
31.20176,29.91582,Alexandria,EG,Africa/Cairo
6.45407,3.39467,Lagos,NG,Africa/Lagos
-22.45667,-47.53028,Santa Gertrudes,BR,America/Sao_Paulo
53.94313,10.30215,Bad Segeberg,DE,Europe/Berlin
51.08468,7.11393,Burscheid,DE,Europe/Berlin
21.46527,83.97573,Sambalpur,IN,Asia/Kolkata
41.15612,1.10687,Reus,ES,Europe/Madrid
46.1351,-60.1831,Sydney,CA,America/Glace_Bay
27.9247,78.40102,Chharra,IN,Asia/Kolkata
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
36.27462,4.85668,Bordj Zemoura,DZ,Africa/Algiers
21.59983,71.21169,Amreli,IN,Asia/Kolkata
50.82882,-0.32247,Lancing,GB,Europe/London
10.10649,76.35484,Alwaye,IN,Asia/Kolkata
44.80477,-0.59543,Talence,FR,Europe/Paris
6.46346,-2.31938,Bibiani,GH,Africa/Accra
19.32932,-98.1664,Contla,MX,America/Mexico_City
23.29549,113.82465,Licheng,CN,Asia/Shanghai
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
8.62261,-70.20749,Barinas,VE,America/Caracas
10.15031,-73.9614,El Copey,CO,America/Bogota
60.97944,76.92421,Izluchinsk,RU,Asia/Yekaterinburg
23.0072,-82.4017,Boyeros,CU,America/Havana
40.65538,-74.38987,Scotch Plains,US,America/New_York
-2.13404,-79.59415,Milagro,EC,America/Guayaquil
26.91756,-82.07842,Punta Gorda Isles,US,America/New_York
-4.16694,-40.7475,Guaraciaba do Norte,BR,America/Fortaleza
28.98002,77.70636,Meerut,IN,Asia/Kolkata
37.35813,-6.03731,San Juan de Aznalfarache,ES,Europe/Madrid
32.42067,-104.22884,Carlsbad,US,America/Denver
43.41949,77.0202,Otegen Batyra,KZ,Asia/Almaty
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
50.82882,-0.32247,Lancing,GB,Europe/London
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
51.21667,6.26667,Schwalmtal,DE,Europe/Berlin
60.2052,24.6522,Espoo,FI,Europe/Helsinki
33.54428,-84.23381,Stockbridge,US,America/New_York
-38.65333,178.00417,Gisborne,NZ,Pacific/Auckland
-21.98333,16.91667,Okahandja,NA,Africa/Windhoek
-7.81667,112.01667,Kediri,ID,Asia/Jakarta
55.85,37.56667,Likhobory,RU,Europe/Moscow
51.20219,7.36027,Radevormwald,DE,Europe/Berlin
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
43.2907,5.4384,Marseille 11,FR,Europe/Paris
43.1122,12.38878,Perugia,IT,Europe/Rome
4.96667,10.7,Tonga,CM,Africa/Douala
36.61954,4.08282,Beni Douala,DZ,Africa/Algiers
42.62833,20.89389,Glogovac,XK,Europe/Belgrade
40.70995,0.57856,Amposta,ES,Europe/Madrid
44.92801,4.8951,Valence,FR,Europe/Paris
54.03876,43.91385,Kovylkino,RU,Europe/Moscow
38.37255,34.02537,Aksaray,TR,Europe/Istanbul
41.27194,123.17306,Liaoyang,CN,Asia/Shanghai
-32.05251,115.88782,Willetton,AU,Australia/Perth
48.79325,2.29275,Fontenay-aux-Roses,FR,Europe/Paris
41.91738,3.1631,Palafrugell,ES,Europe/Madrid
22.83957,91.84128,Manikchari,BD,Asia/Dhaka
-4.06667,37.73333,Same,TZ,Africa/Dar_es_Salaam
20.88953,-156.47432,Kahului,US,Pacific/Honolulu
19.64745,-102.04897,Paracho de Verduzco,MX,America/Mexico_City
43.61058,1.33467,Colomiers,FR,Europe/Paris
29.98869,122.20488,Zhoushan,CN,Asia/Shanghai
-7.76667,35.7,Iringa,TZ,Africa/Dar_es_Salaam
6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
44.80477,-0.59543,Talence,FR,Europe/Paris
50.82709,6.9747,Wesseling,DE,Europe/Berlin
35.74788,-95.36969,Muskogee,US,America/Chicago
36.61954,4.08282,Beni Douala,DZ,Africa/Algiers
6.46838,-73.26022,Socorro,CO,America/Bogota
41.16704,-73.20483,Bridgeport,US,America/New_York
15.73628,75.96976,Gajendragarh,IN,Asia/Kolkata
48.90472,2.2469,La Garenne-Colombes,FR,Europe/Paris
43.31667,-2.68333,Gernika-Lumo,ES,Europe/Madrid
5.84752,-5.682,Lakota,CI,Africa/Abidjan
6.46838,-73.26022,Socorro,CO,America/Bogota
-22.53722,-42.98194,Guapimirim,BR,America/Sao_Paulo
50.9803,11.32903,Weimar,DE,Europe/Berlin
40.87363,14.34085,Volla,IT,Europe/Rome
46.67535,5.55575,Lons-le-Saunier,FR,Europe/Paris
36.81667,117.81667,Zhoucun,CN,Asia/Shanghai
44.73941,-93.12577,Rosemount,US,America/Chicago
48.8765,2.18967,Rueil-Malmaison,FR,Europe/Paris
-2.68333,33,Usagara,TZ,Africa/Dar_es_Salaam
-29.2975,-51.50361,Carlos Barbosa,BR,America/Sao_Paulo
21.34222,71.30633,Kundla,IN,Asia/Kolkata
53.59782,34.33825,Dyat’kovo,RU,Europe/Moscow
34.25807,-88.70464,Tupelo,US,America/Chicago
54.48147,53.47103,Oktyabr’skiy,RU,Asia/Yekaterinburg
14.66,120.56528,Pilar,PH,Asia/Manila
34.86472,117.55417,Zaozhuang,CN,Asia/Shanghai
-29.2975,-51.50361,Carlos Barbosa,BR,America/Sao_Paulo
-3.5403,118.9707,Majene,ID,Asia/Makassar
35.88264,-80.08199,Thomasville,US,America/New_York
36.24624,139.07204,Fujioka,JP,Asia/Tokyo
46.32313,-0.45877,Niort,FR,Europe/Paris
40.66482,122.22833,Yingkou,CN,Asia/Shanghai
-34.28853,146.05093,Griffith,AU,Australia/Sydney
44.80477,-0.59543,Talence,FR,Europe/Paris
15.79408,104.1451,Yasothon,TH,Asia/Bangkok
-20.25333,-43.80139,Itabirito,BR,America/Sao_Paulo
-28.24,-48.67028,Imbituba,BR,America/Sao_Paulo
59.33333,18.28333,Boo,SE,Europe/Stockholm
50.74497,3.20639,Mouscron,BE,Europe/Brussels
37.60876,-77.37331,Mechanicsville,US,America/New_York
8.48714,-13.2356,Freetown,SL,Africa/Freetown
45.9836,12.70038,Cordenons,IT,Europe/Rome
27.55898,68.21204,Larkana,PK,Asia/Karachi
52.68333,0.93333,East Dereham,GB,Europe/London
38.38479,-0.76773,Novelda,ES,Europe/Madrid
20.28527,-103.42897,Jocotepec,MX,America/Mexico_City
49.03685,8.70745,Bretten,DE,Europe/Berlin
48.25,16.4,Floridsdorf,AT,Europe/Vienna
54.58048,16.86194,Ustka,PL,Europe/Warsaw
25.67927,-80.31727,Kendall,US,America/New_York
35.06667,135.21667,Sasayama,JP,Asia/Tokyo
50.23805,8.86704,Nidderau,DE,Europe/Berlin
18.03496,-66.8499,Yauco,PR,America/Puerto_Rico
33.76446,-117.79394,North Tustin,US,America/Los_Angeles
36.72544,3.55665,Thenia,DZ,Africa/Algiers
35.85,117.7,Dongdu,CN,Asia/Shanghai
35.48199,137.02166,Minokamo,JP,Asia/Tokyo
-33.79176,151.08057,Eastwood,AU,Australia/Sydney
42.55308,-87.93341,Pleasant Prairie,US,America/Chicago
29.69221,72.54566,Hasilpur,PK,Asia/Karachi
53.16167,6.76111,Hoogezand,NL,Europe/Amsterdam
16.68911,98.50893,Myawadi,MM,Asia/Yangon
20.88953,-156.47432,Kahului,US,Pacific/Honolulu
45.43341,-73.86586,Beaconsfield,CA,America/Toronto
9.92787,-84.13722,San Rafael,CR,America/Costa_Rica
37.1759,128.9889,T’aebaek,KR,Asia/Seoul
34.4833,136.84186,Toba,JP,Asia/Tokyo
27.9247,78.40102,Chharra,IN,Asia/Kolkata
35.89972,14.51472,Valletta,MT,Europe/Malta
42.22718,14.39024,Lanciano,IT,Europe/Rome
17.06542,-96.72365,Oaxaca,MX,America/Mexico_City
3.31332,117.59152,Tarakan,ID,Asia/Makassar
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
55.62047,37.49338,Tyoply Stan,RU,Europe/Moscow
26.2649,81.54855,Jais,IN,Asia/Kolkata
6.03333,37.55,Arba Minch,ET,Africa/Addis_Ababa
14.67751,-60.94228,Le Robert,MQ,America/Martinique
46.08333,122.08333,Ulanhot,CN,Asia/Shanghai
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
33.78333,114.51667,Wacheng,CN,Asia/Shanghai
37.71715,-122.40433,Visitacion Valley,US,America/Los_Angeles
22.49396,-105.36369,Acaponeta,MX,America/Mazatlan
12.25282,79.41727,Gingee,IN,Asia/Kolkata
16.06213,76.0586,Hungund,IN,Asia/Kolkata
27.71809,-82.35176,Sun City Center,US,America/New_York
57.30185,39.85331,Gavrilov-Yam,RU,Europe/Moscow
37.1759,128.9889,T’aebaek,KR,Asia/Seoul
-2.13404,-79.59415,Milagro,EC,America/Guayaquil
30.17746,-81.38758,Palm Valley,US,America/New_York
51.14942,15.00835,Zgorzelec,PL,Europe/Warsaw
53.5942,25.8191,Novogrudok,BY,Europe/Minsk
45.53069,9.40531,Gorgonzola,IT,Europe/Rome
38.07789,13.44275,Villabate,IT,Europe/Rome
52.21099,7.02238,Gronau,DE,Europe/Berlin
-3.5403,118.9707,Majene,ID,Asia/Makassar
41.75338,-86.11084,Granger,US,America/Indiana/Indianapolis
23.0072,-82.4017,Boyeros,CU,America/Havana
50.80019,7.20769,Siegburg,DE,Europe/Berlin
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
-21.98333,16.91667,Okahandja,NA,Africa/Windhoek
9.91861,-68.30472,Tinaquillo,VE,America/Caracas
0.03813,36.36339,Nyahururu,KE,Africa/Nairobi
16.0567,103.65309,Roi Et,TH,Asia/Bangkok
4.88441,101.96857,Gua Musang,MY,Asia/Kuala_Lumpur
27.9247,78.40102,Chharra,IN,Asia/Kolkata
38.55632,69.01354,Vahdat,TJ,Asia/Dushanbe
24.05979,77.40858,Leteri,IN,Asia/Kolkata
-27.50578,153.10236,Carindale,AU,Australia/Brisbane
16.0438,120.4861,Manaoag,PH,Asia/Manila
52.53048,13.29371,Charlottenburg-Nord,DE,Europe/Berlin
55.75556,60.70278,Ozersk,RU,Asia/Yekaterinburg
-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires
52.31333,6.92917,Oldenzaal,NL,Europe/Amsterdam
25.87972,-97.50417,Heroica Matamoros,MX,America/Matamoros
56.9083,60.8019,Beryozovsky,RU,Asia/Yekaterinburg
33.45122,-86.99666,Hueytown,US,America/Chicago
52.2,8.63333,Kirchlengern,DE,Europe/Berlin
45.79377,8.88104,Malnate,IT,Europe/Rome
-22.53722,-42.98194,Guapimirim,BR,America/Sao_Paulo
52.4089,31.3237,Dobrush,BY,Europe/Minsk
1.6561,103.6032,Kulai,MY,Asia/Kuala_Lumpur
14.14989,121.3152,Calauan,PH,Asia/Manila
50.11861,-5.53715,Penzance,GB,Europe/London
6.8485,3.64633,Shagamu,NG,Africa/Lagos
41.82143,41.77921,Kobuleti,GE,Asia/Tbilisi
31.92923,34.86563,Ramla,IL,Asia/Jerusalem
35.25064,-91.73625,Searcy,US,America/Chicago
-7.01833,107.60389,Pameungpeuk,ID,Asia/Jakarta
-28.24,-48.67028,Imbituba,BR,America/Sao_Paulo
47.05,15.46667,Sankt Peter,AT,Europe/Vienna
14.8361,120.97844,Guyong,PH,Asia/Manila
48.78232,9.17702,Stuttgart,DE,Europe/Berlin
29.22254,79.5286,Haldwani,IN,Asia/Kolkata
40.66482,122.22833,Yingkou,CN,Asia/Shanghai
40.78206,72.34424,Andijon,UZ,Asia/Tashkent
-23.7975,-48.59278,Buri,BR,America/Sao_Paulo
27.92333,118.53333,Pucheng,CN,Asia/Shanghai
51.12794,4.21372,Temse,BE,Europe/Brussels
29.84576,-90.10674,Estelle,US,America/Chicago
33.98154,-81.23621,Lexington,US,America/New_York
43.54072,-116.56346,Nampa,US,America/Boise
36.19278,117.65694,Laiwu,CN,Asia/Shanghai
45.53069,9.40531,Gorgonzola,IT,Europe/Rome
50.74497,3.20639,Mouscron,BE,Europe/Brussels
53.46506,-1.47217,Chapletown,GB,Europe/London
-10.33333,39.28333,Nyangao,TZ,Africa/Dar_es_Salaam
49.88307,-119.48568,Kelowna,CA,America/Vancouver
23.02677,113.13148,Foshan,CN,Asia/Shanghai
19.04222,-98.11889,Casa Blanca,MX,America/Mexico_City
-3.5403,118.9707,Majene,ID,Asia/Makassar
53.69786,-2.68758,Leyland,GB,Europe/London
42.28639,18.84,Budva,ME,Europe/Podgorica
39.00622,-77.4286,Sterling,US,America/New_York
41.6764,-91.58045,Coralville,US,America/Chicago
50.76306,-1.29772,Cowes,GB,Europe/London
20.88953,-156.47432,Kahului,US,Pacific/Honolulu
36.61954,4.08282,Beni Douala,DZ,Africa/Algiers
9.57046,76.32756,Kalavoor,IN,Asia/Kolkata
41.85059,-87.882,Westchester,US,America/Chicago
22.37066,114.10479,Tsuen Wan,HK,Asia/Hong_Kong
40.72586,8.55552,Sassari,IT,Europe/Rome
6.33444,124.95278,Tupi,PH,Asia/Manila
18.42745,-67.15407,Aguadilla,PR,America/Puerto_Rico
11.86064,9.0027,Gaya,NG,Africa/Lagos
35.82756,137.95378,Ina,JP,Asia/Tokyo
40.63316,-74.13653,Port Richmond,US,America/New_York
49.97704,9.15214,Aschaffenburg,DE,Europe/Berlin
-38.16604,145.13643,Frankston South,AU,Australia/Melbourne
34.14251,-118.25508,Glendale,US,America/Los_Angeles
-37.32167,-59.13316,Tandil,AR,America/Argentina/Buenos_Aires
12.95629,78.27539,Robertsonpet,IN,Asia/Kolkata
42.93369,-72.27814,Keene,US,America/New_York
52.4089,31.3237,Dobrush,BY,Europe/Minsk
8.35122,-62.64102,Ciudad Guayana,VE,America/Caracas
46.67535,5.55575,Lons-le-Saunier,FR,Europe/Paris
28.15112,-82.46148,Lutz,US,America/New_York
37.60876,-77.37331,Mechanicsville,US,America/New_York
44.59445,11.04979,Castelfranco Emilia,IT,Europe/Rome
41.94175,123.50266,Hushitai,CN,Asia/Shanghai
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
-19.7625,-44.31389,Esmeraldas,BR,America/Sao_Paulo
41.27621,-72.86843,East Haven,US,America/New_York
-6.25,38.66667,Mvomero,TZ,Africa/Dar_es_Salaam
19.04222,-98.11889,Casa Blanca,MX,America/Mexico_City
31.96258,73.97117,Naushahra Virkan,PK,Asia/Karachi
11.86064,9.0027,Gaya,NG,Africa/Lagos
38.91817,-78.19444,Front Royal,US,America/New_York
52.47774,10.5511,Gifhorn,DE,Europe/Berlin
32.55531,76.12647,Chamba,IN,Asia/Kolkata
16.68911,98.50893,Myawadi,MM,Asia/Yangon
35.82756,137.95378,Ina,JP,Asia/Tokyo
38.06084,-97.92977,Hutchinson,US,America/Chicago
24.05979,77.40858,Leteri,IN,Asia/Kolkata
27.52948,68.75915,Khairpur Mir’s,PK,Asia/Karachi
-27.4338,-65.61427,Aguilares,AR,America/Argentina/Tucuman
38.58894,-89.99038,Fairview Heights,US,America/Chicago
55.63711,37.38115,Solntsevo,RU,Europe/Moscow
31.92923,34.86563,Ramla,IL,Asia/Jerusalem
-6.48167,106.85417,Cibinong,ID,Asia/Jakarta
48,-4.1,Quimper,FR,Europe/Paris
44.35056,142.45778,Nayoro,JP,Asia/Tokyo
32.54044,-82.90375,Dublin,US,America/New_York
51.955,5.22778,Culemborg,NL,Europe/Amsterdam
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion
51.40944,46.04833,Privolzhskiy,RU,Europe/Saratov
38.38479,-0.76773,Novelda,ES,Europe/Madrid
18.57677,-72.22625,Croix-des-Bouquets,HT,America/Port-au-Prince
-4.06667,37.73333,Same,TZ,Africa/Dar_es_Salaam
36.92574,14.72443,Ragusa,IT,Europe/Rome
33.4425,129.96972,Karatsu,JP,Asia/Tokyo
41.91886,8.73812,Ajaccio,FR,Europe/Paris
12.35275,121.06761,San Jose,PH,Asia/Manila
53.14657,140.72287,Nikolayevsk-on-Amure,RU,Asia/Vladivostok
15.45144,78.14797,Betamcherla,IN,Asia/Kolkata
18.65297,-72.09391,Thomazeau,HT,America/Port-au-Prince
43.61062,-72.97261,Rutland,US,America/New_York
-54.8,-68.3,Ushuaia,AR,America/Argentina/Ushuaia
52.59319,13.32127,Wittenau,DE,Europe/Berlin
53.00974,-3.05814,Rhosllanerchrugog,GB,Europe/London
6.9909,79.883,Hendala,LK,Asia/Colombo
14.67751,-60.94228,Le Robert,MQ,America/Martinique
48.8449,17.22635,Skalica,SK,Europe/Bratislava
-15.675,-38.94722,Canavieiras,BR,America/Bahia
50.75932,25.34244,Lutsk,UA,Europe/Kiev
36.92574,14.72443,Ragusa,IT,Europe/Rome
41.80753,-87.65644,New City,US,America/Chicago
58.04254,65.27258,Tavda,RU,Asia/Yekaterinburg
27.76056,-15.58602,Maspalomas,ES,Atlantic/Canary
-25.42778,-49.27306,Curitiba,BR,America/Sao_Paulo
48.43174,17.8031,Hlohovec,SK,Europe/Bratislava
43.71032,-1.05366,Dax,FR,Europe/Paris
-17.73648,168.31366,Port-Vila,VU,Pacific/Efate
-20.88231,55.4504,Saint-Denis,RE,Indian/Reunion
-26.22861,-52.67056,Pato Branco,BR,America/Sao_Paulo
34.86472,117.55417,Zaozhuang,CN,Asia/Shanghai
30.5427,-97.54667,Hutto,US,America/Chicago
19.21667,73.08333,Dombivli,IN,Asia/Kolkata
42.55308,-87.93341,Pleasant Prairie,US,America/Chicago
33.42585,-6.00137,Oulmes,MA,Africa/Casablanca
55.64776,38.02486,Malakhovka,RU,Europe/Moscow
33.98154,-81.23621,Lexington,US,America/New_York
25.66795,85.83636,Dalsingh Sarai,IN,Asia/Kolkata
-1.63333,13.58357,Franceville,GA,Africa/Libreville
45.75279,130.57211,Boli,CN,Asia/Shanghai
38.17492,-122.2608,American Canyon,US,America/Los_Angeles
